MVDATDOC;MVALFDOC;MVNUMDOC;MVDESART;CAT_ART;MVQTAMOV;
05/10/2017;FI;1070;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1071;FELPA GRIGIO/L;FELPA;3,000;
05/10/2017;FI;1071;FELPA GRIGIO/M;FELPA;6,000;
05/10/2017;FI;1071;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1071;PANTALONE JEANS/44;PANTALONE JEANS S;3,000;
05/10/2017;FI;1071;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;1071;PANTALONE JEANS/50;PANTALONE JEANS M;2,000;
05/10/2017;FI;1071;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;1071;PANTALONE MASSAUA BIANCO/44;PANTALONE;2,000;
05/10/2017;FI;1071;PANTALONE MASSAUA BIANCO/46;PANTALONE;1,000;
05/10/2017;FI;1071;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;1071;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1071;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1071;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;5,000;
05/10/2017;FI;1072;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1072;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1072;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1073;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1073;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1073;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1073;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1073;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1074;ELMETTO CON REGOLATORE;ELMETTO;1,000;
05/10/2017;FI;1074;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;1074;PANTALONE JEANS/54;PANTALONE JEANS L;1,000;
05/10/2017;FI;1074;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1075;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1075;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1075;PANTALONE JEANS/46;PANTALONE JEANS S;2,000;
05/10/2017;FI;1075;SCARPA ALTA STONE S3/39;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;1075;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1076;ELMETTO CON REGOLATORE;ELMETTO;1,000;
05/10/2017;FI;1076;FELPA GRIGIO/L;FELPA;2,000;
05/10/2017;FI;1076;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;1076;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1076;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;1076;PANTALONE JEANS/54;PANTALONE JEANS L;1,000;
05/10/2017;FI;1076;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;1076;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1076;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;1077;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1077;PANTALONE ARANCIO A.V./54;PANTALONE ARANCIO;1,000;
05/10/2017;FI;1077;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1077;PILE ARANCIO A.V./XXL;PILE ARANCIO;1,000;
05/10/2017;FI;1077;SCARPA ALTA ASFALT. S3 HRO/43;SCARPA ALTA ASFALTISTA;1,000;
05/10/2017;FI;1077;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1078;FELPA GRIGIO/XL;FELPA;2,000;
05/10/2017;FI;1078;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;1078;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;1078;PANTALONE JEANS/56;PANTALONE JEANS L;2,000;
05/10/2017;FI;1078;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1078;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1079;FELPA GRIGIO/M;FELPA;3,000;
05/10/2017;FI;1079;PANTALONE JEANS/46;PANTALONE JEANS S;3,000;
05/10/2017;FI;1079;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;1079;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1079;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1080;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1080;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;1080;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1081;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1081;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1081;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1082;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1082;FELPA GRIGIO/XL;FELPA;3,000;
05/10/2017;FI;1082;PANTALONE JEANS/48;PANTALONE JEANS M;2,000;
05/10/2017;FI;1082;PANTALONE JEANS/52;PANTALONE JEANS M;2,000;
05/10/2017;FI;1082;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1082;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1082;SCARPA ALTA STONE S3/46;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;1083;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1083;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1083;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1084;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1084;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;1084;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1085;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1085;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;1085;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1086;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1086;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1086;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;1086;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1086;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1087;PANTALONE ARANCIO A.V./46;PANTALONE ARANCIO;2,000;
05/10/2017;FI;1087;PANTALONE ARANCIO A.V./48;PANTALONE ARANCIO;2,000;
05/10/2017;FI;1087;PANTALONE ARANCIO A.V./52;PANTALONE ARANCIO;6,000;
05/10/2017;FI;1087;PANTALONE ARANCIO A.V./54;PANTALONE ARANCIO;2,000;
05/10/2017;FI;1087;PILE ARANCIO A.V./L;PILE ARANCIO;3,000;
05/10/2017;FI;1087;PILE ARANCIO A.V./M;PILE ARANCIO;2,000;
05/10/2017;FI;1087;PILE ARANCIO A.V./XL;PILE ARANCIO;7,000;
05/10/2017;FI;1087;SCARPA ALTA  ASFALT. S3 HRO/42;SCARPA ALTA ASFALTISTA;6,000;
05/10/2017;FI;1087;SCARPA ALTA ASFALT. S3 HRO/40;SCARPA ALTA ASFALTISTA;1,000;
05/10/2017;FI;1087;SCARPA ALTA ASFALT. S3 HRO/41;SCARPA ALTA ASFALTISTA;1,000;
05/10/2017;FI;1087;SCARPA ALTA ASFALT. S3 HRO/43;SCARPA ALTA ASFALTISTA;6,000;
05/10/2017;FI;1087;SCARPA ALTA ASFALT. S3 HRO/44;SCARPA ALTA ASFALTISTA;2,000;
05/10/2017;FI;1087;SCARPA ALTA ASFALT. S3 HRO/45;SCARPA ALTA ASFALTISTA;1,000;
05/10/2017;FI;1087;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1087;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1087;TUTA A.V. ARANCIO/46;TUTA;2,000;
05/10/2017;FI;1087;TUTA A.V. ARANCIO/48;TUTA;1,000;
05/10/2017;FI;1087;TUTA A.V. ARANCIO/50;TUTA;2,000;
05/10/2017;FI;1087;TUTA A.V. ARANCIO/52;TUTA;1,000;
05/10/2017;FI;1087;TUTA A.V. ARANCIO/54;TUTA;1,000;
05/10/2017;FI;1088;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1088;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1088;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1089;FELPA GRIGIO/L;FELPA;2,000;
05/10/2017;FI;1089;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1089;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1089;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;1089;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1089;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1089;PANTALONE JEANS/52;PANTALONE JEANS M;3,000;
05/10/2017;FI;1089;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1089;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1089;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1089;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;1089;SCARPA ALTA STONE S3/46;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;1090;ELMETTO CON REGOLATORE;ELMETTO;1,000;
05/10/2017;FI;1090;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1090;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1090;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1091;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1091;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1091;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1092;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1092;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;1092;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1093;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1093;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1093;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1094;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1094;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1094;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;1094;PANTALONE JEANS/54;PANTALONE JEANS L;1,000;
05/10/2017;FI;1094;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1094;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1095;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;1095;PANTALONE JEANS/58;PANTALONE JEANS L;1,000;
05/10/2017;FI;1095;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1096;FELPA GRIGIO/3XL;FELPA;1,000;
05/10/2017;FI;1096;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1096;FELPA GRIGIO/M;FELPA;2,000;
05/10/2017;FI;1096;FELPA GRIGIO/XL;FELPA;2,000;
05/10/2017;FI;1096;FELPA GRIGIO/XXL;FELPA;3,000;
05/10/2017;FI;1096;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;1096;PANTALONE JEANS/48;PANTALONE JEANS M;2,000;
05/10/2017;FI;1096;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1096;PANTALONE JEANS/52;PANTALONE JEANS M;4,000;
05/10/2017;FI;1096;PANTALONE JEANS/58;PANTALONE JEANS L;1,000;
05/10/2017;FI;1096;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1096;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;3,000;
05/10/2017;FI;1096;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;4,000;
05/10/2017;FI;1097;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1097;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1097;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;1097;PANTALONE JEANS/48;PANTALONE JEANS M;2,000;
05/10/2017;FI;1097;PANTALONE JEANS/54;PANTALONE JEANS L;1,000;
05/10/2017;FI;1097;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1097;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1098;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1098;FELPA GRIGIO/M;FELPA;2,000;
05/10/2017;FI;1098;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;1098;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1098;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1098;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1098;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1098;TUTA MASSAUA BIANCO/48;TUTA;1,000;
05/10/2017;FI;1099;FELPA GRIGIO/L;FELPA;4,000;
05/10/2017;FI;1099;PANTALONE JEANS/48;PANTALONE JEANS M;2,000;
05/10/2017;FI;1099;PANTALONE JEANS/50;PANTALONE JEANS M;2,000;
05/10/2017;FI;1099;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1099;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1099;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;1099;SCARPA ALTA STONE S3/46;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;1100;ELMETTO CON REGOLATORE;ELMETTO;1,000;
05/10/2017;FI;1100;FELPA GRIGIO/L;FELPA;3,000;
05/10/2017;FI;1100;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1100;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;1100;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;1100;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1100;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1100;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;1100;PANTALONE JEANS/54;PANTALONE JEANS L;1,000;
05/10/2017;FI;1100;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1100;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1100;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1101;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1101;PANTALONE ARANCIO A.V./44;PANTALONE ARANCIO;1,000;
05/10/2017;FI;1101;PANTALONE ARANCIO A.V./46;PANTALONE ARANCIO;1,000;
05/10/2017;FI;1101;PANTALONE ARANCIO A.V./50;PANTALONE ARANCIO;4,000;
05/10/2017;FI;1101;PANTALONE ARANCIO A.V./52;PANTALONE ARANCIO;2,000;
05/10/2017;FI;1101;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;1101;PILE ARANCIO A.V./L;PILE ARANCIO;3,000;
05/10/2017;FI;1101;PILE ARANCIO A.V./M;PILE ARANCIO;1,000;
05/10/2017;FI;1101;PILE ARANCIO A.V./S;PILE ARANCIO;1,000;
05/10/2017;FI;1101;PILE ARANCIO A.V./XL;PILE ARANCIO;3,000;
05/10/2017;FI;1101;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;1101;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1101;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1101;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;4,000;
05/10/2017;FI;1101;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;1102;FELPA GRIGIO/L;FELPA;3,000;
05/10/2017;FI;1102;PANTALONE JEANS/44;PANTALONE JEANS S;1,000;
05/10/2017;FI;1102;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1102;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;1102;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;2,000;
05/10/2017;FI;1102;SCARPA ALTA STONE S3/46;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;1103;ELMETTO CON REGOLATORE;ELMETTO;1,000;
05/10/2017;FI;1103;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1103;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1103;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;1103;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1103;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1103;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1104;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1104;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;1104;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1105;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1105;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1105;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;1105;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1105;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1105;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1106;ELMETTO CON REGOLATORE;ELMETTO;1,000;
05/10/2017;FI;1106;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1106;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1106;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;1107;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1107;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1107;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;1107;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1107;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1107;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1108;FELPA GRIGIO/L;FELPA;2,000;
05/10/2017;FI;1108;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1108;FELPA GRIGIO/XL;FELPA;2,000;
05/10/2017;FI;1108;PANTALONE JEANS/48;PANTALONE JEANS M;3,000;
05/10/2017;FI;1108;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1108;PANTALONE JEANS/54;PANTALONE JEANS L;1,000;
05/10/2017;FI;1108;SCARPA ALTA STONE S3/39;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;1108;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1108;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1108;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1108;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;1109;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1109;PANTALONE JEANS/46;PANTALONE JEANS S;1,000;
05/10/2017;FI;1109;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1110;ELMETTO CON REGOLATORE;ELMETTO;1,000;
05/10/2017;FI;1110;FELPA GRIGIO/L;FELPA;3,000;
05/10/2017;FI;1110;FELPA GRIGIO/M;FELPA;2,000;
05/10/2017;FI;1110;FELPA GRIGIO/S;FELPA;1,000;
05/10/2017;FI;1110;PANTALONE ARANCIO A.V./44;PANTALONE ARANCIO;3,000;
05/10/2017;FI;1110;PANTALONE ARANCIO A.V./46;PANTALONE ARANCIO;1,000;
05/10/2017;FI;1110;PANTALONE ARANCIO A.V./50;PANTALONE ARANCIO;1,000;
05/10/2017;FI;1110;PANTALONE ARANCIO A.V./52;PANTALONE ARANCIO;2,000;
05/10/2017;FI;1110;PANTALONE ARANCIO A.V./54;PANTALONE ARANCIO;2,000;
05/10/2017;FI;1110;PANTALONE JEANS/44;PANTALONE JEANS S;1,000;
05/10/2017;FI;1110;PANTALONE JEANS/46;PANTALONE JEANS S;2,000;
05/10/2017;FI;1110;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1110;PANTALONE JEANS/50;PANTALONE JEANS M;2,000;
05/10/2017;FI;1110;PILE ARANCIO A.V./M;PILE ARANCIO;5,000;
05/10/2017;FI;1110;PILE ARANCIO A.V./XL;PILE ARANCIO;4,000;
05/10/2017;FI;1110;SCARPA ALTA  ASFALT. S3 HRO/42;SCARPA ALTA ASFALTISTA;1,000;
05/10/2017;FI;1110;SCARPA ALTA ASFALT. S3 HRO/40;SCARPA ALTA ASFALTISTA;2,000;
05/10/2017;FI;1110;SCARPA ALTA ASFALT. S3 HRO/41;SCARPA ALTA ASFALTISTA;1,000;
05/10/2017;FI;1110;SCARPA ALTA ASFALT. S3 HRO/43;SCARPA ALTA ASFALTISTA;4,000;
05/10/2017;FI;1110;SCARPA ALTA ASFALT. S3 HRO/44;SCARPA ALTA ASFALTISTA;1,000;
05/10/2017;FI;1110;SCARPA ALTA STONE S3/39;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;1110;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;1110;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1110;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;3,000;
05/10/2017;FI;1111;FELPA GRIGIO/3XL;FELPA;1,000;
05/10/2017;FI;1111;PANTALONE JEANS/56;PANTALONE JEANS L;1,000;
05/10/2017;FI;1111;SCARPA ALTA STONE S3/49;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;1112;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1112;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1112;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1112;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1112;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;1112;SCARPA ALTA STONE S3/45;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;1113;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1113;PANTALONE JEANS/50;PANTALONE JEANS M;1,000;
05/10/2017;FI;1113;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1114;FELPA GRIGIO/L;FELPA;3,000;
05/10/2017;FI;1114;FELPA GRIGIO/XL;FELPA;2,000;
05/10/2017;FI;1114;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1114;PANTALONE JEANS/50;PANTALONE JEANS M;3,000;
05/10/2017;FI;1114;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;1114;SCARPA ALTA STONE S3/40;SCARPA ALTA STONE S;1,000;
05/10/2017;FI;1114;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;2,000;
05/10/2017;FI;1114;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1114;SCARPA ALTA STONE S3/47;SCARPA ALTA STONE L;1,000;
05/10/2017;FI;1115;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1115;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1115;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1116;ELMETTO CON REGOLATORE;ELMETTO;1,000;
05/10/2017;FI;1116;FELPA GRIGIO/L;FELPA;1,000;
05/10/2017;FI;1116;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1116;PANTALONE JEANS/52;PANTALONE JEANS M;2,000;
05/10/2017;FI;1116;SCARPA ALTA STONE S3/41;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1116;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1117;FELPA GRIGIO/L;FELPA;2,000;
05/10/2017;FI;1117;FELPA GRIGIO/M;FELPA;1,000;
05/10/2017;FI;1117;FELPA GRIGIO/XL;FELPA;1,000;
05/10/2017;FI;1117;FELPA GRIGIO/XXL;FELPA;1,000;
05/10/2017;FI;1117;PANTALONE JEANS/48;PANTALONE JEANS M;1,000;
05/10/2017;FI;1117;PANTALONE JEANS/50;PANTALONE JEANS M;2,000;
05/10/2017;FI;1117;PANTALONE JEANS/52;PANTALONE JEANS M;1,000;
05/10/2017;FI;1117;PANTALONE JEANS/56;PANTALONE JEANS L;1,000;
05/10/2017;FI;1117;SCARPA ALTA STONE S3/42;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1117;SCARPA ALTA STONE S3/43;SCARPA ALTA STONE M;3,000;
05/10/2017;FI;1117;SCARPA ALTA STONE S3/44;SCARPA ALTA STONE M;1,000;
05/10/2017;FI;1118;FELPA GRIGIO/L;FELPA;3,000;
05/10/2017;FI;1118;FELPA GRIGIO/M;FELPA;2,000;
05/10/2017;FI;1118;PANTALONE JEANS/46;PANTALONE JEANS S;2,000;
